SEASON,HOME_TEAM_ABBREVIATION,GAME_DATE,MATCHUP,HOME_FG2M_L5,HOME_FG2A_L5,HOME_FG3M_L5,HOME_FG3A_L5,HOME_FTM_L5,HOME_FTA_L5,HOME_OREB_L5,HOME_DREB_L5,HOME_AST_L5,HOME_STL_L5,HOME_BLK_L5,HOME_TOV_L5,HOME_PF_L5,HOME_OFF_RATING_L5,HOME_DEF_RATING_L5,HOME_PACE_L5,HOME_DIST_L5,HOME_ORBC_L5,HOME_DRBC_L5,HOME_RBC_L5,HOME_TCHS_L5,HOME_SAST_L5,HOME_FTAST_L5,HOME_PASS_L5,HOME_CFGM_L5,HOME_CFGA_L5,HOME_UFGM_L5,HOME_UFGA_L5,HOME_DFGM_L5,HOME_DFGA_L5,HOME_PTS_2PT_MR_L5,HOME_PTS_FB_L5,HOME_PTS_OFF_TOV_L5,HOME_PTS_PAINT_L5,HOME_AST_2PM_L5,HOME_AST_3PM_L5,HOME_UAST_2PM_L5,HOME_UAST_3PM_L5,HOME_AVG_ATS_DIFF_L5,HOME_FG2M_opp_L5,HOME_FG2A_opp_L5,HOME_FG3M_opp_L5,HOME_FG3A_opp_L5,HOME_FTM_opp_L5,HOME_FTA_opp_L5,HOME_OREB_opp_L5,HOME_DREB_opp_L5,HOME_AST_opp_L5,HOME_STL_opp_L5,HOME_BLK_opp_L5,HOME_TOV_opp_L5,HOME_PF_opp_L5,HOME_OFF_RATING_opp_L5,HOME_DEF_RATING_opp_L5,HOME_PACE_opp_L5,HOME_DIST_opp_L5,HOME_ORBC_opp_L5,HOME_DRBC_opp_L5,HOME_RBC_opp_L5,HOME_TCHS_opp_L5,HOME_SAST_opp_L5,HOME_FTAST_opp_L5,HOME_PASS_opp_L5,HOME_CFGM_opp_L5,HOME_CFGA_opp_L5,HOME_UFGM_opp_L5,HOME_UFGA_opp_L5,HOME_DFGM_opp_L5,HOME_DFGA_opp_L5,HOME_PTS_2PT_MR_opp_L5,HOME_PTS_FB_opp_L5,HOME_PTS_OFF_TOV_opp_L5,HOME_PTS_PAINT_opp_L5,HOME_AST_2PM_opp_L5,HOME_AST_3PM_opp_L5,HOME_UAST_2PM_opp_L5,HOME_UAST_3PM_opp_L5,HOME_WIN_PCT_L5,HOME_COVER_PCT_L5,HOME_OREB_PCT_L5,HOME_OREB_PCT_opp_L5,HOME_DREB_PCT_L5,HOME_DREB_PCT_opp_L5,HOME_REB_PCT_L5,HOME_REB_PCT_opp_L5,HOME_TS_PCT_L5,HOME_TS_PCT_opp_L5,HOME_EFG_PCT_L5,HOME_EFG_PCT_opp_L5,HOME_AST_RATIO_L5,HOME_AST_RATIO_opp_L5,HOME_TOV_PCT_L5,HOME_TOV_PCT_opp_L5,HOME_PIE_L5,HOME_FG2M_L10,HOME_FG2A_L10,HOME_FG3M_L10,HOME_FG3A_L10,HOME_FTM_L10,HOME_FTA_L10,HOME_OREB_L10,HOME_DREB_L10,HOME_AST_L10,HOME_STL_L10,HOME_BLK_L10,HOME_TOV_L10,HOME_PF_L10,HOME_OFF_RATING_L10,HOME_DEF_RATING_L10,HOME_PACE_L10,HOME_DIST_L10,HOME_ORBC_L10,HOME_DRBC_L10,HOME_RBC_L10,HOME_TCHS_L10,HOME_SAST_L10,HOME_FTAST_L10,HOME_PASS_L10,HOME_CFGM_L10,HOME_CFGA_L10,HOME_UFGM_L10,HOME_UFGA_L10,HOME_DFGM_L10,HOME_DFGA_L10,HOME_PTS_2PT_MR_L10,HOME_PTS_FB_L10,HOME_PTS_OFF_TOV_L10,HOME_PTS_PAINT_L10,HOME_AST_2PM_L10,HOME_AST_3PM_L10,HOME_UAST_2PM_L10,HOME_UAST_3PM_L10,HOME_AVG_ATS_DIFF_L10,HOME_FG2M_opp_L10,HOME_FG2A_opp_L10,HOME_FG3M_opp_L10,HOME_FG3A_opp_L10,HOME_FTM_opp_L10,HOME_FTA_opp_L10,HOME_OREB_opp_L10,HOME_DREB_opp_L10,HOME_AST_opp_L10,HOME_STL_opp_L10,HOME_BLK_opp_L10,HOME_TOV_opp_L10,HOME_PF_opp_L10,HOME_OFF_RATING_opp_L10,HOME_DEF_RATING_opp_L10,HOME_PACE_opp_L10,HOME_DIST_opp_L10,HOME_ORBC_opp_L10,HOME_DRBC_opp_L10,HOME_RBC_opp_L10,HOME_TCHS_opp_L10,HOME_SAST_opp_L10,HOME_FTAST_opp_L10,HOME_PASS_opp_L10,HOME_CFGM_opp_L10,HOME_CFGA_opp_L10,HOME_UFGM_opp_L10,HOME_UFGA_opp_L10,HOME_DFGM_opp_L10,HOME_DFGA_opp_L10,HOME_PTS_2PT_MR_opp_L10,HOME_PTS_FB_opp_L10,HOME_PTS_OFF_TOV_opp_L10,HOME_PTS_PAINT_opp_L10,HOME_AST_2PM_opp_L10,HOME_AST_3PM_opp_L10,HOME_UAST_2PM_opp_L10,HOME_UAST_3PM_opp_L10,HOME_WIN_PCT_L10,HOME_COVER_PCT_L10,HOME_OREB_PCT_L10,HOME_OREB_PCT_opp_L10,HOME_DREB_PCT_L10,HOME_DREB_PCT_opp_L10,HOME_REB_PCT_L10,HOME_REB_PCT_opp_L10,HOME_TS_PCT_L10,HOME_TS_PCT_opp_L10,HOME_EFG_PCT_L10,HOME_EFG_PCT_opp_L10,HOME_AST_RATIO_L10,HOME_AST_RATIO_opp_L10,HOME_TOV_PCT_L10,HOME_TOV_PCT_opp_L10,HOME_PIE_L10,HOME_FG2M_L20,HOME_FG2A_L20,HOME_FG3M_L20,HOME_FG3A_L20,HOME_FTM_L20,HOME_FTA_L20,HOME_OREB_L20,HOME_DREB_L20,HOME_AST_L20,HOME_STL_L20,HOME_BLK_L20,HOME_TOV_L20,HOME_PF_L20,HOME_OFF_RATING_L20,HOME_DEF_RATING_L20,HOME_PACE_L20,HOME_DIST_L20,HOME_ORBC_L20,HOME_DRBC_L20,HOME_RBC_L20,HOME_TCHS_L20,HOME_SAST_L20,HOME_FTAST_L20,HOME_PASS_L20,HOME_CFGM_L20,HOME_CFGA_L20,HOME_UFGM_L20,HOME_UFGA_L20,HOME_DFGM_L20,HOME_DFGA_L20,HOME_PTS_2PT_MR_L20,HOME_PTS_FB_L20,HOME_PTS_OFF_TOV_L20,HOME_PTS_PAINT_L20,HOME_AST_2PM_L20,HOME_AST_3PM_L20,HOME_UAST_2PM_L20,HOME_UAST_3PM_L20,HOME_AVG_ATS_DIFF_L20,HOME_FG2M_opp_L20,HOME_FG2A_opp_L20,HOME_FG3M_opp_L20,HOME_FG3A_opp_L20,HOME_FTM_opp_L20,HOME_FTA_opp_L20,HOME_OREB_opp_L20,HOME_DREB_opp_L20,HOME_AST_opp_L20,HOME_STL_opp_L20,HOME_BLK_opp_L20,HOME_TOV_opp_L20,HOME_PF_opp_L20,HOME_OFF_RATING_opp_L20,HOME_DEF_RATING_opp_L20,HOME_PACE_opp_L20,HOME_DIST_opp_L20,HOME_ORBC_opp_L20,HOME_DRBC_opp_L20,HOME_RBC_opp_L20,HOME_TCHS_opp_L20,HOME_SAST_opp_L20,HOME_FTAST_opp_L20,HOME_PASS_opp_L20,HOME_CFGM_opp_L20,HOME_CFGA_opp_L20,HOME_UFGM_opp_L20,HOME_UFGA_opp_L20,HOME_DFGM_opp_L20,HOME_DFGA_opp_L20,HOME_PTS_2PT_MR_opp_L20,HOME_PTS_FB_opp_L20,HOME_PTS_OFF_TOV_opp_L20,HOME_PTS_PAINT_opp_L20,HOME_AST_2PM_opp_L20,HOME_AST_3PM_opp_L20,HOME_UAST_2PM_opp_L20,HOME_UAST_3PM_opp_L20,HOME_WIN_PCT_L20,HOME_COVER_PCT_L20,HOME_OREB_PCT_L20,HOME_OREB_PCT_opp_L20,HOME_DREB_PCT_L20,HOME_DREB_PCT_opp_L20,HOME_REB_PCT_L20,HOME_REB_PCT_opp_L20,HOME_TS_PCT_L20,HOME_TS_PCT_opp_L20,HOME_EFG_PCT_L20,HOME_EFG_PCT_opp_L20,HOME_AST_RATIO_L20,HOME_AST_RATIO_opp_L20,HOME_TOV_PCT_L20,HOME_TOV_PCT_opp_L20,HOME_PIE_L20,HOME_REST,HOME_Threein4B2B,HOME_Threein4,AWAY_FG2M_L5,AWAY_FG2A_L5,AWAY_FG3M_L5,AWAY_FG3A_L5,AWAY_FTM_L5,AWAY_FTA_L5,AWAY_OREB_L5,AWAY_DREB_L5,AWAY_AST_L5,AWAY_STL_L5,AWAY_BLK_L5,AWAY_TOV_L5,AWAY_PF_L5,AWAY_OFF_RATING_L5,AWAY_DEF_RATING_L5,AWAY_PACE_L5,AWAY_DIST_L5,AWAY_ORBC_L5,AWAY_DRBC_L5,AWAY_RBC_L5,AWAY_TCHS_L5,AWAY_SAST_L5,AWAY_FTAST_L5,AWAY_PASS_L5,AWAY_CFGM_L5,AWAY_CFGA_L5,AWAY_UFGM_L5,AWAY_UFGA_L5,AWAY_DFGM_L5,AWAY_DFGA_L5,AWAY_PTS_2PT_MR_L5,AWAY_PTS_FB_L5,AWAY_PTS_OFF_TOV_L5,AWAY_PTS_PAINT_L5,AWAY_AST_2PM_L5,AWAY_AST_3PM_L5,AWAY_UAST_2PM_L5,AWAY_UAST_3PM_L5,AWAY_AVG_ATS_DIFF_L5,AWAY_FG2M_opp_L5,AWAY_FG2A_opp_L5,AWAY_FG3M_opp_L5,AWAY_FG3A_opp_L5,AWAY_FTM_opp_L5,AWAY_FTA_opp_L5,AWAY_OREB_opp_L5,AWAY_DREB_opp_L5,AWAY_AST_opp_L5,AWAY_STL_opp_L5,AWAY_BLK_opp_L5,AWAY_TOV_opp_L5,AWAY_PF_opp_L5,AWAY_OFF_RATING_opp_L5,AWAY_DEF_RATING_opp_L5,AWAY_PACE_opp_L5,AWAY_DIST_opp_L5,AWAY_ORBC_opp_L5,AWAY_DRBC_opp_L5,AWAY_RBC_opp_L5,AWAY_TCHS_opp_L5,AWAY_SAST_opp_L5,AWAY_FTAST_opp_L5,AWAY_PASS_opp_L5,AWAY_CFGM_opp_L5,AWAY_CFGA_opp_L5,AWAY_UFGM_opp_L5,AWAY_UFGA_opp_L5,AWAY_DFGM_opp_L5,AWAY_DFGA_opp_L5,AWAY_PTS_2PT_MR_opp_L5,AWAY_PTS_FB_opp_L5,AWAY_PTS_OFF_TOV_opp_L5,AWAY_PTS_PAINT_opp_L5,AWAY_AST_2PM_opp_L5,AWAY_AST_3PM_opp_L5,AWAY_UAST_2PM_opp_L5,AWAY_UAST_3PM_opp_L5,AWAY_WIN_PCT_L5,AWAY_COVER_PCT_L5,AWAY_OREB_PCT_L5,AWAY_OREB_PCT_opp_L5,AWAY_DREB_PCT_L5,AWAY_DREB_PCT_opp_L5,AWAY_REB_PCT_L5,AWAY_REB_PCT_opp_L5,AWAY_TS_PCT_L5,AWAY_TS_PCT_opp_L5,AWAY_EFG_PCT_L5,AWAY_EFG_PCT_opp_L5,AWAY_AST_RATIO_L5,AWAY_AST_RATIO_opp_L5,AWAY_TOV_PCT_L5,AWAY_TOV_PCT_opp_L5,AWAY_PIE_L5,AWAY_FG2M_L10,AWAY_FG2A_L10,AWAY_FG3M_L10,AWAY_FG3A_L10,AWAY_FTM_L10,AWAY_FTA_L10,AWAY_OREB_L10,AWAY_DREB_L10,AWAY_AST_L10,AWAY_STL_L10,AWAY_BLK_L10,AWAY_TOV_L10,AWAY_PF_L10,AWAY_OFF_RATING_L10,AWAY_DEF_RATING_L10,AWAY_PACE_L10,AWAY_DIST_L10,AWAY_ORBC_L10,AWAY_DRBC_L10,AWAY_RBC_L10,AWAY_TCHS_L10,AWAY_SAST_L10,AWAY_FTAST_L10,AWAY_PASS_L10,AWAY_CFGM_L10,AWAY_CFGA_L10,AWAY_UFGM_L10,AWAY_UFGA_L10,AWAY_DFGM_L10,AWAY_DFGA_L10,AWAY_PTS_2PT_MR_L10,AWAY_PTS_FB_L10,AWAY_PTS_OFF_TOV_L10,AWAY_PTS_PAINT_L10,AWAY_AST_2PM_L10,AWAY_AST_3PM_L10,AWAY_UAST_2PM_L10,AWAY_UAST_3PM_L10,AWAY_AVG_ATS_DIFF_L10,AWAY_FG2M_opp_L10,AWAY_FG2A_opp_L10,AWAY_FG3M_opp_L10,AWAY_FG3A_opp_L10,AWAY_FTM_opp_L10,AWAY_FTA_opp_L10,AWAY_OREB_opp_L10,AWAY_DREB_opp_L10,AWAY_AST_opp_L10,AWAY_STL_opp_L10,AWAY_BLK_opp_L10,AWAY_TOV_opp_L10,AWAY_PF_opp_L10,AWAY_OFF_RATING_opp_L10,AWAY_DEF_RATING_opp_L10,AWAY_PACE_opp_L10,AWAY_DIST_opp_L10,AWAY_ORBC_opp_L10,AWAY_DRBC_opp_L10,AWAY_RBC_opp_L10,AWAY_TCHS_opp_L10,AWAY_SAST_opp_L10,AWAY_FTAST_opp_L10,AWAY_PASS_opp_L10,AWAY_CFGM_opp_L10,AWAY_CFGA_opp_L10,AWAY_UFGM_opp_L10,AWAY_UFGA_opp_L10,AWAY_DFGM_opp_L10,AWAY_DFGA_opp_L10,AWAY_PTS_2PT_MR_opp_L10,AWAY_PTS_FB_opp_L10,AWAY_PTS_OFF_TOV_opp_L10,AWAY_PTS_PAINT_opp_L10,AWAY_AST_2PM_opp_L10,AWAY_AST_3PM_opp_L10,AWAY_UAST_2PM_opp_L10,AWAY_UAST_3PM_opp_L10,AWAY_WIN_PCT_L10,AWAY_COVER_PCT_L10,AWAY_OREB_PCT_L10,AWAY_OREB_PCT_opp_L10,AWAY_DREB_PCT_L10,AWAY_DREB_PCT_opp_L10,AWAY_REB_PCT_L10,AWAY_REB_PCT_opp_L10,AWAY_TS_PCT_L10,AWAY_TS_PCT_opp_L10,AWAY_EFG_PCT_L10,AWAY_EFG_PCT_opp_L10,AWAY_AST_RATIO_L10,AWAY_AST_RATIO_opp_L10,AWAY_TOV_PCT_L10,AWAY_TOV_PCT_opp_L10,AWAY_PIE_L10,AWAY_FG2M_L20,AWAY_FG2A_L20,AWAY_FG3M_L20,AWAY_FG3A_L20,AWAY_FTM_L20,AWAY_FTA_L20,AWAY_OREB_L20,AWAY_DREB_L20,AWAY_AST_L20,AWAY_STL_L20,AWAY_BLK_L20,AWAY_TOV_L20,AWAY_PF_L20,AWAY_OFF_RATING_L20,AWAY_DEF_RATING_L20,AWAY_PACE_L20,AWAY_DIST_L20,AWAY_ORBC_L20,AWAY_DRBC_L20,AWAY_RBC_L20,AWAY_TCHS_L20,AWAY_SAST_L20,AWAY_FTAST_L20,AWAY_PASS_L20,AWAY_CFGM_L20,AWAY_CFGA_L20,AWAY_UFGM_L20,AWAY_UFGA_L20,AWAY_DFGM_L20,AWAY_DFGA_L20,AWAY_PTS_2PT_MR_L20,AWAY_PTS_FB_L20,AWAY_PTS_OFF_TOV_L20,AWAY_PTS_PAINT_L20,AWAY_AST_2PM_L20,AWAY_AST_3PM_L20,AWAY_UAST_2PM_L20,AWAY_UAST_3PM_L20,AWAY_AVG_ATS_DIFF_L20,AWAY_FG2M_opp_L20,AWAY_FG2A_opp_L20,AWAY_FG3M_opp_L20,AWAY_FG3A_opp_L20,AWAY_FTM_opp_L20,AWAY_FTA_opp_L20,AWAY_OREB_opp_L20,AWAY_DREB_opp_L20,AWAY_AST_opp_L20,AWAY_STL_opp_L20,AWAY_BLK_opp_L20,AWAY_TOV_opp_L20,AWAY_PF_opp_L20,AWAY_OFF_RATING_opp_L20,AWAY_DEF_RATING_opp_L20,AWAY_PACE_opp_L20,AWAY_DIST_opp_L20,AWAY_ORBC_opp_L20,AWAY_DRBC_opp_L20,AWAY_RBC_opp_L20,AWAY_TCHS_opp_L20,AWAY_SAST_opp_L20,AWAY_FTAST_opp_L20,AWAY_PASS_opp_L20,AWAY_CFGM_opp_L20,AWAY_CFGA_opp_L20,AWAY_UFGM_opp_L20,AWAY_UFGA_opp_L20,AWAY_DFGM_opp_L20,AWAY_DFGA_opp_L20,AWAY_PTS_2PT_MR_opp_L20,AWAY_PTS_FB_opp_L20,AWAY_PTS_OFF_TOV_opp_L20,AWAY_PTS_PAINT_opp_L20,AWAY_AST_2PM_opp_L20,AWAY_AST_3PM_opp_L20,AWAY_UAST_2PM_opp_L20,AWAY_UAST_3PM_opp_L20,AWAY_WIN_PCT_L20,AWAY_COVER_PCT_L20,AWAY_OREB_PCT_L20,AWAY_OREB_PCT_opp_L20,AWAY_DREB_PCT_L20,AWAY_DREB_PCT_opp_L20,AWAY_REB_PCT_L20,AWAY_REB_PCT_opp_L20,AWAY_TS_PCT_L20,AWAY_TS_PCT_opp_L20,AWAY_EFG_PCT_L20,AWAY_EFG_PCT_opp_L20,AWAY_AST_RATIO_L20,AWAY_AST_RATIO_opp_L20,AWAY_TOV_PCT_L20,AWAY_TOV_PCT_opp_L20,AWAY_PIE_L20,AWAY_REST,AWAY_Threein4B2B,AWAY_Threein4
2022-23,BKN,10/27/2022,BKN vs. DAL,30.00059341,55.00872389,9.735711309,30.02137038,21.10430154,27.54379431,9.09642982,29.10228757,24.78962764,5.995782976,7.851684073,13.6374956,24.56534772,110.5556874,117.8215406,99.44234823,17.64672731,24.3020109,51.65211708,73.83792812,389.4109136,2.664240168,1.845291126,267.7365815,17.70136056,38.56368702,22.03494366,46.46640675,18.84896149,28.19100303,15.18693465,15.47423491,14.53694274,43.43798505,17.01365238,7.502520077,12.16808191,1.698172568,-7.505838079,30.59145789,56.83262704,12.3639111,33.55287187,19.84402208,26.2032286,12.75795862,33.66449926,23.67877758,8.081749798,6.336202111,14.42399464,22.31211978,117.8215406,110.5556874,99.44234823,17.89535482,32.66471804,57.3614845,86.37602533,408.1120523,3.545967974,2.000317032,278.9985859,19.45760236,36.38933229,23.49776663,53.9972806,14.4569666,23.30852358,9.344817979,13.01195053,18.55362748,50.99048156,13.63939096,9.390097578,16.16951779,2.574867908,0.2,0.2,0.2127276,0.30477505,0.69522495,0.7872724,0.451408495,0.548591505,0.60551625,0.614240323,0.524569104,0.543641681,24.92864266,23.81156318,12.30966893,12.39825449,0.463860907,30.17423557,54.73754248,10.76107373,30.60750971,20.40239437,26.52099747,9.55443528,30.03551325,25.02413227,6.502068792,7.751144766,14.34867986,24.16297814,113.101429,117.705812,98.80990006,17.52358631,24.73243218,52.20024835,74.64761545,396.352907,3.23258851,2.302031884,273.7957294,17.99302421,37.74725532,22.94205022,47.59756544,19.14483488,29.13015254,15.97208275,15.07499027,15.12108503,43.28489939,16.52904921,8.082334127,12.83347782,2.07942038,-6.547820801,30.29375637,56.42267919,12.68970696,34.27011057,19.41792324,25.63036167,12.57882827,32.32648619,24.46657853,8.395016149,5.299127525,13.8221659,22.43193486,117.705812,113.101429,98.80990006,17.71413826,31.48937237,54.20590034,82.32895058,405.5970437,3.471698866,2.123020168,277.5340138,19.28903941,36.88994095,23.69442392,53.81353817,14.45981755,22.42910334,8.921844168,14.34641357,19.70315183,50.77234669,14.16905618,9.502688509,15.33612293,2.631497574,0.3,0.3,0.228133359,0.295178286,0.704821714,0.771866641,0.468546367,0.531453633,0.619842585,0.612855579,0.542689295,0.543905606,25.3255314,24.76126229,12.88460584,11.9370322,0.480082072,30.4494933,55.28787237,11.40047386,30.95355891,19.78274959,25.38095105,9.946521729,31.08996363,25.24105592,6.942817336,7.184392122,14.64348672,23.43183068,114.7523606,116.7211306,98.83318181,17.48574251,25.16113472,53.20007885,76.01720287,400.2758808,3.43996468,2.418980135,277.2518517,18.32791579,37.62557062,23.5186506,48.61279098,18.57336691,28.60547042,16.02150594,14.98306226,15.59496821,43.91537342,16.22111763,8.4924702,13.40607986,2.270927445,-4.694510936,29.47291879,55.34308867,12.94274644,35.10376869,19.40290685,25.49294753,12.33990731,31.63693563,24.5418674,8.46734579,4.845511162,13.66329359,21.99433067,116.7211306,114.7523606,98.83318181,17.67641743,30.16229949,52.56329161,79.72228628,403.8832155,3.301178064,2.221605664,277.1598692,18.62037808,36.47746833,23.79528672,53.99263601,14.86662463,22.65450697,8.211424452,14.64000115,19.52985746,49.80210397,14.12329378,9.547973682,14.53234228,2.761782116,0.45,0.3,0.239194198,0.2841341,0.7158659,0.760805802,0.482706491,0.517293509,0.625553264,0.6099454,0.55136149,0.540505661,25.5390502,24.83160711,13.06841164,11.84743202,0.49503369,1,1,0,25.97379245,44.62068814,15.51726922,41.43674544,22.06912882,29.77354254,9.837420626,32.54838392,20.99610762,7.190929532,5.193578133,12.38099432,20.06255975,121.1426625,113.1097292,95.60759356,17.14817796,25.60518458,50.23154219,73.4204988,391.0950305,2.796128172,2.831601093,269.636796,16.81466733,30.55923312,24.45637234,55.27817845,19.89187779,26.60695053,5.791842902,9.26723367,17.1916781,45.11841602,9.946849813,10.84871424,15.13723831,3.709929535,5.58024549,31.36723277,54.1170837,11.2538274,30.19639314,17.10049212,21.65305278,7.473077019,29.09154758,26.58440211,5.760112144,4.585111998,14.58063679,24.99082601,113.1097292,121.1426625,95.60759356,17.50376025,21.57160886,51.12288598,70.01237043,399.7138408,2.73801733,2.463532082,280.2877487,20.50539223,35.10146484,21.8956459,48.99198984,16.09176658,24.71181688,9.173542001,11.77927199,14.5344014,52.94588522,16.57050846,9.361117511,13.98320082,1.115477025,0.4,0.6,0.252701807,0.186726742,0.813273258,0.747298193,0.536866044,0.463133956,0.650964416,0.637629526,0.572288694,0.572245099,21.96071132,27.80574337,11.10016946,13.44811001,0.522222058,24.16513077,43.20793734,16.14127911,42.39870845,21.42364127,28.66129166,8.625689348,32.72940425,20.97748615,7.208713106,4.552386957,11.96922816,20.55184358,118.5231663,113.2075664,95.23354435,17.13859978,23.675657,51.6927969,73.00893318,390.8559661,3.411811223,2.332643777,270.461747,15.06503831,28.60363064,25.09408412,56.8557277,18.90827767,26.5348294,5.87939208,9.171599694,16.38510213,41.51764253,9.07597322,11.46974337,14.26287284,3.808284436,5.01027,31.13461988,55.33147756,11.25485813,30.50648997,17.47195196,21.97084424,8.912298147,32.07915789,26.92867131,5.752093886,4.276772349,14.40416563,24.56202451,113.2075664,118.5231663,95.23354435,17.31229155,22.69571331,53.27698685,73.22195602,398.905095,3.165990524,2.557925749,277.9141844,19.47544034,35.04206896,22.76668532,50.64828662,14.41937628,22.59869795,10.20674015,11.07318764,13.57444965,51.28754689,16.99198276,9.265843759,13.29785303,1.304258276,0.4,0.5,0.211908162,0.214023386,0.785976614,0.788091838,0.502207971,0.497792029,0.642884352,0.625917181,0.565108573,0.559390075,22.02741302,28.27645604,10.86266555,13.10550156,0.506740117,23.69791709,43.15910173,16.31424399,42.728265,20.53843492,27.11942898,8.126066205,32.88593723,21.19895834,7.284632211,3.948990085,11.87559632,21.06455543,116.9847371,113.0076586,94.79525228,17.14330948,22.53073385,52.99160897,73.19338941,392.0726616,3.794306135,1.990165237,272.2054239,14.30740475,27.56117292,25.61943717,58.24088377,17.9659466,26.07219095,5.893707441,9.070587705,16.20891459,40.53237658,8.854099576,11.76185785,14.03877978,3.782988799,4.506175241,30.79213699,55.89614019,11.22641832,31.03825017,17.85170987,22.35962371,9.722824951,33.83378673,26.28210119,5.953654549,4.013182543,14.17248806,23.91295806,113.0076586,116.9847371,94.79525228,17.19654769,23.43284473,54.64939656,75.44806058,397.2500194,3.27143766,2.570675282,275.3874106,18.56617216,34.90072751,23.36516089,51.93879972,13.68045531,21.33260962,10.60359063,10.49556719,13.24083878,50.10696568,16.53438961,9.032080863,13.38988414,1.540951417,0.5,0.6,0.193662886,0.228188393,0.771811607,0.806337114,0.484955363,0.515044637,0.636213217,0.615737176,0.560842472,0.547904739,22.36289037,27.72512394,10.82596373,12.77432389,0.500871482,2,0,0
